Archivo,IdentificacionSeriesTemporales,TerminoCosteHorario,TipoPrecio,UnidadPrecio,Pos,Ctd
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,21,0.204542160165
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,22,0.19306825074
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,23,0.185544617891
pvpcdesglosehorario_20250131.xml,IST25,TCUh,Z24,EUR:KWH,24,0.173726403376
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,1,0.088675563891
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,2,0.102424457012
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,3,0.105344026587
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,4,0.104028576648
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,5,0.104284036133
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,6,0.118767514072
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,7,0.126722734801
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,8,0.160011739499
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,9,0.186638762318
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,10,0.127252435288
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,11,0.095913159258
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,12,0.064295408258
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,13,0.063214442773
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,14,0.062298967288
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,15,0.054837684773
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,16,0.062482648893
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,17,0.088957872954
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,18,0.145245445469
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,19,0.23047239759
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,20,0.224094287135
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,21,0.204542160165
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,22,0.19306825074
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,23,0.183764059801
pvpcdesglosehorario_20250131.xml,IST26,TCUh,Z14,EUR:KWH,24,0.173726403376
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,1,0
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,2,0
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,3,0
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,4,0
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,5,0
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,6,0
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,7,0
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,8,0
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,9,0.00014
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,10,0.00014
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,11,0.00014
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,12,0.000844
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,13,0.000844
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,14,0.000844
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,15,0.000844
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,16,0.00014
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,17,0.00014
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,18,0.00014
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,19,0.00014
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,20,0.000844
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,21,0.000844
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,22,0.000844
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,23,0.000844
pvpcdesglosehorario_20250130.xml,IST1,CAPh,Z24,EUR:KWH,24,0.00014
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,1,0
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,2,0
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,3,0
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,4,0
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,5,0
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,6,0
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,7,0
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,8,0
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,9,0.00014
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,10,0.00014
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,11,0.000844
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,12,0.000844
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,13,0.000844
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,14,0.000844
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,15,0.00014
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,16,0.00014
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,17,0.00014
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,18,0.00014
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,19,0.000844
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,20,0.000844
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,21,0.000844
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,22,0.000844
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,23,0.00014
pvpcdesglosehorario_20250130.xml,IST2,CAPh,Z14,EUR:KWH,24,0.00014
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,1,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,2,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,3,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,4,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,5,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,6,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,7,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,8,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,9,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,10,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,11,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,12,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,13,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,14,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,15,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,16,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,17,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,18,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,19,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,20,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,21,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,22,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,23,0.00004096
pvpcdesglosehorario_20250130.xml,IST3,CCOMh,,EUR:KWH,24,0.00004096
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,1,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,2,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,3,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,4,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,5,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,6,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,7,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,8,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,9,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,10,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,11,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,12,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,13,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,14,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,15,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,16,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,17,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,18,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,19,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,20,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,21,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,22,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,23,0.00016853
pvpcdesglosehorario_20250130.xml,IST4,CCOSh,,EUR:KWH,24,0.00016853
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,1,0.002883453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,2,0.002669453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,3,0.002585453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,4,0.002205453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,5,0.002108453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,6,0.002090453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,7,0.002546453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,8,0.002840453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,9,0.003256453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,10,0.002708453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,11,0.001976453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,12,0.001968453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,13,0.001935453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,14,0.001901453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,15,0.001903453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,16,0.001893453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,17,0.001928453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,18,0.002301453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,19,0.003093453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,20,0.003287453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,21,0.003593453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,22,0.003511453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,23,0.003345453
pvpcdesglosehorario_20250130.xml,IST5,CCVh,Z24,EUR:KWH,24,0.003093453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,1,0.002883453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,2,0.002669453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,3,0.002585453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,4,0.002205453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,5,0.002108453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,6,0.002090453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,7,0.002546453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,8,0.002840453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,9,0.003256453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,10,0.002708453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,11,0.001987453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,12,0.001968453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,13,0.001935453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,14,0.001901453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,15,0.001892453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,16,0.001893453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,17,0.001928453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,18,0.002301453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,19,0.003104453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,20,0.003287453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,21,0.003593453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,22,0.003511453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,23,0.003334453
pvpcdesglosehorario_20250130.xml,IST6,CCVh,Z14,EUR:KWH,24,0.003093453
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,1,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,2,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,3,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,4,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,5,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,6,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,7,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,8,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,9,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,10,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,11,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,12,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,13,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,14,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,15,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,16,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,17,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,18,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,19,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,20,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,21,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,22,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,23,0.00088
pvpcdesglosehorario_20250130.xml,IST7,CDSVh,,EUR:KWH,24,0.00088
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,1,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,2,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,3,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,4,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,5,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,6,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,7,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,8,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,9,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,10,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,11,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,12,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,13,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,14,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,15,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,16,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,17,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,18,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,19,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,20,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,21,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,22,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,23,0
pvpcdesglosehorario_20250130.xml,IST8,EDSRh,,EUR:KWH,24,0
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,1,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,2,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,3,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,4,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,5,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,6,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,7,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,8,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,9,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,10,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,11,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,12,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,13,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,14,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,15,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,16,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,17,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,18,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,19,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,20,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,21,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,22,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,23,0.000819933879
pvpcdesglosehorario_20250130.xml,IST9,FCh,,EUR:KWH,24,0.000819933879
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,1,0.115588672632
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,2,0.09877346278
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,3,0.092102554854
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,4,0.060983862909
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,5,0.052964782909
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,6,0.05115623578
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,7,0.087314820429
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,8,0.109398017078
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,9,0.166500509875
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,10,0.123078979838
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,11,0.065037168635
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,12,0.12888958369
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,13,0.126262771671
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,14,0.123580613653
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,15,0.12377681369
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,16,0.058774833764
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,17,0.061626799838
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,18,0.090961723819
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,19,0.153662397875
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,20,0.234448310059
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,21,0.259497374152
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,22,0.253775252263
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,23,0.241287782392
pvpcdesglosehorario_20250130.xml,IST10,FEU,Z24,EUR:KWH,24,0.15666257441
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,1,0.115588672632
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,2,0.09877346278
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,3,0.092102554854
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,4,0.060983862909
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,5,0.052964782909
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,6,0.05115623578
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,7,0.087314820429
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,8,0.109398017078
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,9,0.166500509875
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,10,0.123078979838
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,11,0.130341121708
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,12,0.12888958369
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,13,0.126262771671
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,14,0.123580613653
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,15,0.058495831616
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,16,0.058774833764
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,17,0.061626799838
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,18,0.090961723819
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,19,0.219380352967
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,20,0.234448310059
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,21,0.259497374152
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,22,0.253775252263
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,23,0.1754731273
pvpcdesglosehorario_20250130.xml,IST11,FEU,Z14,EUR:KWH,24,0.15666257441
pvpcdesglosehorario_20250130.xml,IST12,Fth,,EUR:KWH,1,0.0749034
pvpcdesglosehorario_20250130.xml,IST12,Fth,,EUR:KWH,2,0.0749034
pvpcdesglosehorario_20250130.xml,IST12,Fth,,EUR:KWH,3,0.0749034
pvpcdesglosehorario_20250130.xml,IST12,Fth,,EUR:KWH,4,0.0749034
pvpcdesglosehorario_20250130.xml,IST12,Fth,,EUR:KWH,5,0.0749034
pvpcdesglosehorario_20250130.xml,IST12,Fth,,EUR:KWH,6,0.0749034
pvpcdesglosehorario_20250130.xml,IST12,Fth,,EUR:KWH,7,0.0749034
pvpcdesglosehorario_20250130.xml,IST12,Fth,,EUR:KWH,8,0.0749034
